latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
37.108,-106.697,302.8,1.7,1.3,2018-11-16,2040,A,54,6.0NRT,274,17.7,D
36.755,-112.226,311,1,1,2018-11-16,2040,A,51,6.0NRT,267.5,12.4,D
36.225,-118.638,328.3,1.7,1.3,2018-11-16,2040,A,85,6.0NRT,287.9,58.8,D
36.236,-118.64,322.7,1.7,1.3,2018-11-16,2040,A,80,6.0NRT,287.4,47.3,D
36.233,-118.658,306.7,1.7,1.3,2018-11-16,2040,A,54,6.0NRT,286.3,17.7,D
36.418,-118.73,303.6,1.7,1.3,2018-11-16,2040,A,31,6.0NRT,285.7,14.1,D
38.397,-112.066,362.2,1,1,2018-11-16,2040,A,100,6.0NRT,286.8,96,D
38.395,-112.077,360.2,1,1,2018-11-16,2040,A,100,6.0NRT,289,89.8,D
39.31,-107.448,307.2,1.6,1.3,2018-11-16,2040,A,65,6.0NRT,274.6,23.7,D
39.308,-107.466,303,1.6,1.3,2018-11-16,2040,A,55,6.0NRT,276.6,17.8,D
38.916,-111.261,300.5,1.1,1,2018-11-16,2040,A,37,6.0NRT,289.1,3.4,D
39.691,-121.435,302.5,2.1,1.4,2018-11-16,2040,A,21,6.0NRT,289.7,13.5,D
39.752,-121.412,306.1,2,1.4,2018-11-16,2040,A,41,6.0NRT,288.9,19.4,D
39.811,-121.38,305.8,2,1.4,2018-11-16,2040,A,36,6.0NRT,288.3,19.9,D
39.828,-121.36,314.3,2,1.4,2018-11-16,2040,A,70,6.0NRT,287.1,36.5,D
39.858,-121.403,327.4,2,1.4,2018-11-16,2040,A,85,6.0NRT,290,73.1,D
39.852,-121.381,305,2,1.4,2018-11-16,2040,A,60,6.0NRT,286.1,19.8,D
39.847,-121.406,303.7,2,1.4,2018-11-16,2040,A,52,6.0NRT,287.8,17.4,D
39.86,-121.406,330.3,2,1.4,2018-11-16,2040,A,87,6.0NRT,290.2,83.7,D
42.726,-116.661,322.6,1.1,1,2018-11-16,2040,A,82,6.0NRT,285.7,23.4,D
42.736,-116.663,341.6,1.1,1,2018-11-16,2040,A,92,6.0NRT,287.9,51.5,D
42.733,-116.676,310.5,1.1,1,2018-11-16,2040,A,63,6.0NRT,286.4,11.2,D
43.867,-116.861,314.4,1.1,1,2018-11-16,2040,A,75,6.0NRT,288.8,14.1,D
43.865,-116.874,313.8,1.1,1,2018-11-16,2040,A,74,6.0NRT,288.9,13.5,D
43.257,-123.983,316.1,2.3,1.5,2018-11-16,2040,A,76,6.0NRT,286.8,50.2,D
43.26,-123.958,306,2.3,1.5,2018-11-16,2040,A,63,6.0NRT,286.6,29,D
43.254,-123.986,311.5,2.3,1.5,2018-11-16,2040,A,71,6.0NRT,287,41.1,D
46.589,-116.122,313.8,1,1,2018-11-16,2040,A,0,6.0NRT,274.7,13,D
46.596,-116.138,320.2,1,1,2018-11-16,2040,A,0,6.0NRT,273.6,19.8,D
46.669,-116.334,327,1,1,2018-11-16,2040,A,80,6.0NRT,275.4,28.2,D
46.667,-116.347,321.2,1,1,2018-11-16,2040,A,76,6.0NRT,276,21.9,D
46.846,-116.261,381,1,1,2018-11-16,2040,A,0,6.0NRT,280.4,160.6,D
46.844,-116.274,335.3,1,1,2018-11-16,2040,A,84,6.0NRT,278.9,38.4,D
47.146,-116.864,311.6,1,1,2018-11-16,2040,A,54,6.0NRT,277.7,14.2,D
47.47,-117.718,300.7,1,1,2018-11-16,2040,A,41,6.0NRT,281.3,7.3,D
48.185,-117.905,309.4,1,1,2018-11-16,2040,A,69,6.0NRT,277.7,13.9,D
48.478,-116.896,311.5,1,1,2018-11-16,2040,A,59,6.0NRT,273.3,13.5,D
48.704,-117.799,312.3,1,1,2018-11-16,2040,A,72,6.0NRT,273,15.2,D
48.702,-117.813,342.5,1,1,2018-11-16,2040,A,93,6.0NRT,274.6,52.6,D
48.711,-117.816,317,1,1,2018-11-16,2040,A,77,6.0NRT,273.7,19.5,D
49.236,-114.944,331.3,1,1,2018-11-16,2040,A,87,6.0NRT,271.7,37.3,D
49.246,-114.933,328.4,1,1,2018-11-16,2040,A,65,6.0NRT,270.7,32.3,D
49.245,-114.946,311.5,1,1,2018-11-16,2040,A,65,6.0NRT,272.3,15.1,D
49.168,-117.867,309.5,1,1,2018-11-16,2040,A,69,6.0NRT,270.4,14.9,D
49.113,-118.635,305.5,1,1,2018-11-16,2040,A,61,6.0NRT,273.8,11.8,D
18.924,-70.35,314.4,1.4,1.2,2018-11-17,0240,T,89,6.0NRT,291,19.9,N
18.922,-70.363,302.6,1.4,1.2,2018-11-17,0240,T,50,6.0NRT,290.7,6.8,N
19.394,-92.042,308.1,1,1,2018-11-17,0420,T,59,6.0NRT,291.6,6.7,N
47.957,-116.701,300.3,1.7,1.3,2018-11-17,0610,T,25,6.0NRT,270.6,20.8,N
49.305,-118.928,305.4,1.4,1.2,2018-11-17,0610,T,64,6.0NRT,270.4,20.4,N
49.243,-120.721,302.9,1.2,1.1,2018-11-17,0610,T,52,6.0NRT,265.1,13.7,N
49.244,-120.727,300.8,1.2,1.1,2018-11-17,0610,T,33,6.0NRT,265.3,13.4,N
48.903,-123.882,304.5,1,1,2018-11-17,0610,T,60,6.0NRT,273.5,10.8,N
49.043,-124.664,305,1,1,2018-11-17,0610,T,62,6.0NRT,274.4,11.3,N
49.498,-121.981,308.6,1.1,1,2018-11-17,0610,T,75,6.0NRT,275,15.7,N
49.687,-120.663,325.1,1.2,1.1,2018-11-17,0610,T,100,6.0NRT,266.8,38.9,N
49.759,-120.754,315.5,1.2,1.1,2018-11-17,0610,T,91,6.0NRT,269.8,25.2,N
49.769,-120.756,303.4,1.2,1.1,2018-11-17,0610,T,55,6.0NRT,268.8,14.6,N
49.8,-120.754,303.8,1.2,1.1,2018-11-17,0610,T,57,6.0NRT,268.4,15.4,N
49.799,-120.771,305,1.2,1.1,2018-11-17,0610,T,62,6.0NRT,268.1,16.3,N
49.334,-124.767,304.2,1,1,2018-11-17,0610,T,59,6.0NRT,274.9,10.7,N
49.368,-124.913,324.4,1,1,2018-11-17,0610,T,100,6.0NRT,276.3,27.3,N
36.228,-118.637,319.2,1,1,2018-11-17,0605,T,98,6.0NRT,282.6,21.3,N
36.227,-118.648,326.3,1,1,2018-11-17,0605,T,100,6.0NRT,281.9,29.5,N
36.237,-118.639,348.3,1,1,2018-11-17,0605,T,100,6.0NRT,287.2,65.8,N
36.236,-118.65,337.3,1,1,2018-11-17,0605,T,100,6.0NRT,282.5,44.4,N
36.246,-118.641,371.9,1,1,2018-11-17,0605,T,100,6.0NRT,291.5,134,N
36.245,-118.652,344.9,1,1,2018-11-17,0605,T,100,6.0NRT,284.4,58.6,N
36.255,-118.643,328.8,1,1,2018-11-17,0605,T,100,6.0NRT,280.2,33.2,N
36.254,-118.655,309.3,1,1,2018-11-17,0605,T,77,6.0NRT,279.5,13.7,N
36.4,-118.732,301.8,1,1,2018-11-17,0605,T,25,6.0NRT,279.3,8.3,N
36.419,-118.723,304.6,1,1,2018-11-17,0605,T,31,6.0NRT,280.9,9.4,N
36.418,-118.734,313.5,1,1,2018-11-17,0605,T,86,6.0NRT,282.1,15.9,N
37.814,-119.585,303.9,1,1,2018-11-17,0605,T,58,6.0NRT,273.5,11.3,N
39.698,-121.413,313,1,1,2018-11-17,0605,T,86,6.0NRT,285,14.2,N
39.696,-121.425,333.6,1,1,2018-11-17,0605,T,100,6.0NRT,286.6,36.3,N
39.706,-121.415,315.6,1,1,2018-11-17,0605,T,92,6.0NRT,285.1,16.2,N
39.715,-121.418,313.2,1,1,2018-11-17,0605,T,48,6.0NRT,283.8,13.2,N
39.735,-121.411,304.6,1,1,2018-11-17,0605,T,48,6.0NRT,284.3,8.1,N
39.733,-121.422,301.9,1,1,2018-11-17,0605,T,28,6.0NRT,285,6.4,N
39.744,-121.413,312.2,1,1,2018-11-17,0605,T,46,6.0NRT,285.3,12.2,N
39.742,-121.424,318.9,1,1,2018-11-17,0605,T,92,6.0NRT,286.7,17.9,N
39.752,-121.415,330.7,1,1,2018-11-17,0605,T,100,6.0NRT,287.5,31.4,N
39.751,-121.426,318.1,1,1,2018-11-17,0605,T,91,6.0NRT,285.9,17.3,N
39.766,-121.383,338,1,1,2018-11-17,0605,T,100,6.0NRT,286.9,42.8,N
39.765,-121.394,310,1,1,2018-11-17,0605,T,79,6.0NRT,285.5,11.8,N
39.815,-121.365,315.7,1,1,2018-11-17,0605,T,92,6.0NRT,284.3,16.7,N
39.814,-121.376,300.5,1,1,2018-11-17,0605,T,16,6.0NRT,282.6,6.2,N
39.826,-121.355,318,1,1,2018-11-17,0605,T,96,6.0NRT,282.2,18.4,N
39.824,-121.367,331.7,1,1,2018-11-17,0605,T,100,6.0NRT,284.7,33.6,N
39.835,-121.358,300.4,1,1,2018-11-17,0605,T,6,6.0NRT,282.3,6.2,N
39.86,-121.376,306.3,1,1,2018-11-17,0605,T,36,6.0NRT,281.7,9.3,N
39.858,-121.387,304.8,1,1,2018-11-17,0605,T,26,6.0NRT,282.2,8.3,N
39.889,-121.556,306.1,1,1,2018-11-17,0605,T,67,6.0NRT,278.8,10.6,N
42.85,-124.404,301.2,1.1,1,2018-11-17,0605,T,39,6.0NRT,283.4,7.5,N
43.256,-123.964,320.4,1,1,2018-11-17,0605,T,100,6.0NRT,282.7,22.6,N
17.936,-102.205,311.7,1.3,1.1,2018-11-17,0845,A,83,6.0NRT,294.8,14.7,N
49.312,-118.92,300.7,1.1,1,2018-11-17,1015,A,33,6.0NRT,268.1,10.9,N
49.499,-121.972,302.1,1,1,2018-11-17,1015,A,47,6.0NRT,274,10.1,N
39.865,-121.394,303.5,1.1,1.1,2018-11-17,1020,A,34,6.0NRT,280.5,10.5,N
39.862,-121.38,302.7,1.2,1.1,2018-11-17,1020,A,47,6.0NRT,280.3,10,N
39.853,-121.383,304.6,1.2,1.1,2018-11-17,1020,A,14,6.0NRT,280.8,10.6,N
39.83,-121.365,325.3,1.2,1.1,2018-11-17,1020,A,99,6.0NRT,282.5,31.4,N
39.828,-121.352,332.5,1.2,1.1,2018-11-17,1020,A,100,6.0NRT,283.8,43.1,N
39.821,-121.368,300.6,1.2,1.1,2018-11-17,1020,A,30,6.0NRT,281.7,8.7,N
39.818,-121.355,307.8,1.2,1.1,2018-11-17,1020,A,73,6.0NRT,282.8,14,N
39.771,-121.388,305.2,1.2,1.1,2018-11-17,1020,A,51,6.0NRT,284.1,11,N
39.769,-121.374,315.2,1.2,1.1,2018-11-17,1020,A,91,6.0NRT,284.5,20.6,N
39.754,-121.406,311,1.2,1.1,2018-11-17,1020,A,17,6.0NRT,284.8,14.4,N
39.747,-121.422,306.2,1.2,1.1,2018-11-17,1020,A,26,6.0NRT,284.6,10.9,N
39.745,-121.408,313.4,1.2,1.1,2018-11-17,1020,A,76,6.0NRT,284.7,17.3,N
39.704,-121.425,302.5,1.2,1.1,2018-11-17,1020,A,49,6.0NRT,282.8,9.4,N
39.701,-121.41,304.7,1.2,1.1,2018-11-17,1020,A,61,6.0NRT,283.5,11.1,N
39.694,-121.428,310.5,1.2,1.1,2018-11-17,1020,A,71,6.0NRT,283.8,15.2,N
39.692,-121.413,301.4,1.2,1.1,2018-11-17,1020,A,13,6.0NRT,282.7,8.2,N
36.254,-118.643,327.2,1.9,1.3,2018-11-17,1020,A,100,6.0NRT,280.3,73.6,N
36.251,-118.625,304.4,1.9,1.3,2018-11-17,1020,A,32,6.0NRT,276.6,24,N
36.242,-118.644,333.3,1.9,1.3,2018-11-17,1020,A,100,6.0NRT,280,91.4,N
36.239,-118.626,310.9,1.9,1.3,2018-11-17,1020,A,41,6.0NRT,278.9,33.2,N
36.23,-118.646,309.6,1.9,1.3,2018-11-17,1020,A,78,6.0NRT,276.9,32.6,N
18.926,-70.35,316.4,2.3,1.5,2018-11-17,1455,T,72,6.0NRT,292.4,32.5,D
34.637,-87.085,305.9,1.1,1.1,2018-11-17,1630,T,62,6.0NRT,289.4,8.3,D
33.233,-87.507,300,1.2,1.1,2018-11-17,1630,T,20,6.0NRT,289,4.6,D
32.254,-83.749,303.9,1,1,2018-11-17,1630,T,57,6.0NRT,291,5.4,D
31.396,-84.533,306.2,1,1,2018-11-17,1630,T,63,6.0NRT,289.7,7.1,D
31.28,-84.145,300.1,1,1,2018-11-17,1630,T,27,6.0NRT,289.9,3.8,D
31.099,-84.407,302.5,1,1,2018-11-17,1630,T,53,6.0NRT,291.2,4,D
31.151,-87.983,300.9,1.2,1.1,2018-11-17,1630,T,32,6.0NRT,285.7,7.1,D
30.269,-82.645,303.8,1.2,1.1,2018-11-17,1630,T,57,6.0NRT,290.7,7.5,D
30.282,-82.778,303.2,1.2,1.1,2018-11-17,1630,T,55,6.0NRT,293.1,6.1,D
30.943,-88.018,300.2,1.2,1.1,2018-11-17,1630,T,30,6.0NRT,287.7,5.6,D
30.941,-88.006,305.1,1.2,1.1,2018-11-17,1630,T,61,6.0NRT,286.1,9.1,D
30.675,-86.026,300.7,1,1,2018-11-17,1630,T,41,6.0NRT,290.3,4.5,D
30.38,-84.355,302.3,1,1,2018-11-17,1630,T,52,6.0NRT,291.1,4.8,D
30.39,-84.963,301.9,1,1,2018-11-17,1630,T,43,6.0NRT,291.4,3.9,D
30.388,-84.953,303.6,1,1,2018-11-17,1630,T,56,6.0NRT,290.4,4.8,D
30.581,-86.736,307.4,1,1,2018-11-17,1630,T,65,6.0NRT,290.8,7.8,D
30.579,-86.725,307.6,1,1,2018-11-17,1630,T,66,6.0NRT,290.9,8,D
19.396,-92.044,313.3,1.4,1.2,2018-11-17,1630,T,58,6.0NRT,291.6,15,D
17.895,-93.184,320.5,1.6,1.2,2018-11-17,1635,T,77,6.0NRT,294.5,27.2,D
17.894,-93.191,314.4,1.6,1.2,2018-11-17,1635,T,69,6.0NRT,294.8,17.2,D
17.893,-93.176,310.2,1.6,1.2,2018-11-17,1635,T,61,6.0NRT,294.3,10.8,D
17.841,-93.123,331.9,1.6,1.2,2018-11-17,1635,T,86,6.0NRT,294.6,52.2,D
18.925,-70.348,318.3,1,1,2018-11-17,1800,A,74,6.0NRT,298.9,10.6,D
18.924,-70.358,331.5,1,1,2018-11-17,1800,A,86,6.0NRT,299.8,25.4,D
19.757,-70.886,323.5,1,1,2018-11-17,1800,A,76,6.0NRT,302.2,13.9,D
20.461,-76.842,312.9,2.3,1.5,2018-11-17,1800,A,64,6.0NRT,295.2,18.5,D
32.37,-116.761,319.2,2.1,1.4,2018-11-17,1810,T,72,6.0NRT,297,35.6,D
30.855,-107.384,315.1,1.1,1.1,2018-11-17,1810,T,72,6.0NRT,294.6,12.4,D
30.853,-107.372,309.2,1.1,1.1,2018-11-17,1810,T,60,6.0NRT,293.6,6.7,D
30.905,-108.534,311.6,1,1,2018-11-17,1810,T,67,6.0NRT,296.8,5.3,D
28.762,-104.547,311.8,1.8,1.3,2018-11-17,1810,T,65,6.0NRT,299.6,12.5,D
26.351,-108.698,313.8,1.1,1.1,2018-11-17,1810,T,32,6.0NRT,300.9,6.3,D
26.07,-109.188,313.5,1.1,1,2018-11-17,1810,T,37,6.0NRT,302.6,4.5,D
47.237,-116.279,302,2.8,1.6,2018-11-17,1805,T,50,6.0NRT,273.9,42.5,D
37.642,-109.463,303.6,1,1,2018-11-17,1805,T,56,6.0NRT,288,5.1,D
37.499,-108.7,301.1,1,1,2018-11-17,1805,T,40,6.0NRT,289.1,3.2,D
36.736,-112.234,311.1,1.3,1.1,2018-11-17,1805,T,43,6.0NRT,283.3,15,D
36.724,-112.222,310.3,1.3,1.1,2018-11-17,1805,T,47,6.0NRT,283.7,14.9,D
33.417,-110.871,321.7,1,1,2018-11-17,1805,T,80,6.0NRT,294.2,18.1,D
33.416,-110.86,326.5,1,1,2018-11-17,1805,T,84,6.0NRT,295.1,23.4,D
32.999,-110.773,317.9,1,1,2018-11-17,1805,T,76,6.0NRT,296.2,12.9,D
32.997,-110.762,307,1,1,2018-11-17,1805,T,49,6.0NRT,295,4.3,D
